EventNumber,mBB,dRBB,dPhiVBB,dPhiLBmin,Mtop,dYWH,pTV,pTB1,pTB2,mTW,MET
14210748,175.0,2.70366239548,2.69765710831,0.788649559021,147765.5,0.361394941807,228158.890625,240.327255249,102.727256775,102714.234375,66.3136062622
1964006,175.0,2.70561480522,3.14068007469,0.573882460594,214708.734375,1.5893843174,159529.609375,210.564300537,59.1402549744,42591.0703125,86.2407836914
1475056,175.0,1.50273942947,3.12757015228,2.54409122467,335158.96875,0.837414443493,235522.6875,142.806472778,113.195533752,63530.3359375,88.2467575073
8717299,143.279434204,1.79210817814,3.13436484337,2.58402061462,177876.65625,1.16301369667,158240.921875,130.060577393,35.6689071655,52343.6484375,17.7685184479
1329616,124.698661804,1.34684216976,3.0184533596,2.57371759415,170605.828125,0.716642200947,219761.4375,277.500244141,22.2355289459,46278.2070312,126.993209839
40671066,101.173027039,1.23898148537,3.14102482796,2.50487065315,182197.90625,0.720191001892,151954.046875,137.299697876,39.5078430176,47575.5507812,58.1133537292
638299,174.386856079,2.68378663063,2.78094816208,1.59243428707,156966.984375,0.596503019333,154757.40625,97.3074951172,27.5700492859,19476.703125,55.7700691223
1258590,40.9613685608,0.54007256031,3.12946534157,2.76496744156,183934.765625,0.109927557409,181943.671875,160.789154053,22.0334854126,215000.0,56.9506492615
915128,128.818054199,0.540931463242,3.13330578804,2.63173818588,711433.1875,1.26404881477,447588.09375,267.510559082,180.0,45642.5390625,320.0
44432274,119.242385864,1.32889699936,3.10162901878,2.5244166851,265258.09375,1.98546111584,168320.890625,85.4749069214,65.1588058472,35405.5078125,143.714202881
36645980,126.407371521,1.30752801895,3.11795449257,2.15500211716,209771.859375,1.72383904457,199330.3125,159.00062561,49.2410163879,66142.984375,174.179092407
646814,104.790077209,1.04454958439,3.07955765724,2.29812574387,291171.78125,0.28907725215,199405.515625,104.513244629,97.2684402466,53650.8710938,146.23348999
2035221,175.0,2.79714179039,3.10349082947,2.08095788956,448457.15625,0.809932291508,259501.6875,191.384475708,102.020446777,42948.6640625,105.325302124
269425,175.0,3.051684618,2.86525154114,0.125420570374,129304.695312,0.421527385712,171242.4375,184.728912354,66.0297393799,44639.4414062,74.3611984253
8893283,55.4827423096,0.615241289139,3.11162734032,2.58944106102,199464.671875,0.3084872365,188793.875,148.121002197,38.3264312744,75434.4609375,108.008468628
3732652,175.0,2.3423602581,3.13533830643,2.00077462196,324111.65625,0.91991019249,164304.078125,141.990249634,64.4416732788,28365.4902344,25.5619316101
21404769,175.0,2.51431488991,3.11146903038,0.157292842865,123447.976562,0.417988032103,203272.421875,224.354431152,29.5311698914,53870.859375,181.863143921
2689516,96.1679229736,0.990088999271,3.12898588181,2.73422455788,219106.40625,1.19393718243,255802.796875,212.707839966,32.1911582947,39207.7109375,223.395614624
6317270,72.0687408447,1.08218705654,3.03199505806,1.76146614552,170333.0625,0.64071470499,165043.9375,105.663818359,33.7352256775,36459.484375,138.078887939
1163323,149.485092163,2.33335161209,2.99585342407,0.995928049088,143630.578125,0.559253752232,193321.28125,202.978485107,26.3588352203,171122.421875,39.8924484253
304174,128.671630859,0.977060973644,3.13955879211,2.62663173676,308657.40625,0.216669738293,256209.625,187.991439819,92.2760009766,69549.2421875,60.9783096313
44217458,175.0,2.44932842255,2.81080102921,2.50933122635,167112.21875,0.119658522308,151759.328125,114.80581665,32.6163330078,1729.8684082,91.7560043335
997830,114.929450989,1.06878817081,3.14147043228,2.61521911621,256898.21875,0.100378878415,189522.65625,116.570655823,78.5569381714,23321.0878906,121.977760315
802567,162.021270752,1.93492531776,3.06770372391,2.2869079113,188619.40625,0.611569344997,169110.09375,133.210647583,44.7653427124,57261.5234375,14.0450944901
5677748,127.897216797,1.39503383636,3.10008001328,1.85233879089,375437.65625,2.65026807785,197706.75,170.46383667,46.8178939819,50043.9023438,136.109161377
20858485,127.108161926,1.52162992954,3.06741976738,2.30002903938,196501.265625,0.633693575859,155622.890625,137.356140137,53.6367111206,35434.9414062,123.593917847
22831911,32.9965515137,0.625640153885,2.46234202385,1.52663242817,152604.8125,0.692186772823,166248.453125,62.4673919678,32.2132072449,109126.328125,130.167266846
3114947,175.0,2.10699343681,3.12247109413,1.81213009357,749678.3125,0.819131314754,450000.0,350.0,180.0,167715.75,240.126144409
1378914,106.262504578,1.21236467361,3.10542917252,2.44595742226,194897.921875,0.234584674239,270398.0,244.509048462,24.5501651764,46794.96875,86.5196762085
44179287,63.8864898682,0.730916142464,3.13684654236,2.58790779114,236193.359375,0.0742368176579,183053.015625,108.320732117,65.4440231323,128586.390625,52.6917533875
812101,118.988418579,1.30807673931,3.13406300545,2.72659277916,235714.9375,1.09473967552,194787.34375,122.724754333,59.4300422668,41959.109375,90.6432342529
1053301,175.0,2.75272846222,2.96397280693,1.21639204025,172039.0,1.93925273418,164240.921875,235.548797607,63.5141983032,8176.95898438,130.122817993
11019818,175.0,2.48440003395,3.11718773842,0.194430589676,187863.140625,1.58848786354,204620.78125,350.0,67.942855835,215000.0,314.955047607
37322147,175.0,2.69061565399,3.10441994667,1.72360479832,150654.71875,0.466479688883,162103.703125,165.269439697,68.0014724731,104803.546875,145.924087524
2752009,64.8979949951,0.689593851566,3.10969996452,2.70111203194,200404.53125,0.276459425688,195647.265625,155.556488037,45.6452827454,111037.726562,88.2666931152
878436,175.0,3.02447962761,3.11531972885,1.33185911179,171386.765625,1.37677764893,184201.78125,317.155181885,171.177261353,65874.59375,149.491622925
49077972,175.0,3.15518331528,3.06518173218,0.579752206802,136152.265625,0.583976745605,204177.125,262.940582275,37.9609375,87052.0234375,153.024551392
3850817,155.783309937,2.28566288948,2.93701100349,2.07821440697,236403.515625,0.815085411072,168413.6875,119.40952301,33.0232391357,154732.359375,89.7828598022
3263358,175.0,4.06319570541,3.12177681923,1.83974289894,159032.234375,1.88285756111,153951.390625,165.274154663,28.3733615875,21975.8945312,115.312232971
415321,175.0,2.23083734512,3.1111240387,1.0723054409,158935.796875,0.33049044013,177758.890625,201.571395874,55.1522102356,30455.8027344,81.0539474487
3726095,175.0,3.14030885696,3.13696479797,0.188984870911,379106.8125,0.0425355695188,187323.40625,350.0,180.0,183697.1875,224.453277588
8077968,175.0,2.48650598526,3.11360502243,0.959673404694,182497.390625,0.354229450226,167362.953125,261.051055908,110.026290894,13608.5820312,105.273490906
15789014,175.0,2.55720543861,3.02141809464,0.810538649559,140716.09375,1.32486605644,275430.5,259.924743652,65.4723892212,1232.31274414,174.768692017
10053123,175.0,3.26699399948,3.10212564468,1.60433959961,147253.609375,0.744469761848,177371.796875,172.400695801,29.4875049591,46427.1210938,152.831207275
411081,119.657981873,0.892270386219,3.05994963646,2.27505278587,309894.46875,1.00618088245,221315.8125,171.844177246,101.8150177,44791.9570312,176.381881714
117510,118.72731781,0.641993463039,3.12084889412,2.49942040443,380880.4375,1.54871404171,450000.0,350.0,40.5138320923,46587.328125,320.0
23694754,165.706100464,1.910410285,3.12364840508,0.0289319753647,153491.5625,0.403855293989,150952.765625,192.394180298,47.8386573792,123902.109375,154.170150757
4363997,175.0,2.31799983978,3.11292910576,0.955045998096,120764.726562,0.180040642619,351929.53125,350.0,26.1405448914,46525.9140625,143.904769897
36368636,175.0,2.6840171814,3.0783662796,1.27413868904,165798.109375,0.599469780922,187887.796875,211.718154907,84.6136474609,73476.8828125,44.854183197
194967,175.0,3.33569383621,3.0986366272,0.126692771912,563855.5625,1.33097112179,402521.78125,350.0,67.9978179932,109426.96875,57.1413002014
539160,130.389480591,0.921707212925,3.09483575821,1.89356696606,349516.09375,0.48058706522,267919.78125,167.533233643,118.165863037,83789.671875,254.239181519
4283960,175.0,2.96281456947,2.97434258461,1.32669782639,162032.25,0.349497228861,249663.5625,182.019958496,47.9564399719,53278.0078125,198.041488647
8289742,175.0,3.4564230442,3.11892461777,0.0655558109283,126831.671875,0.370151132345,187290.671875,228.570846558,33.7023162842,44932.953125,68.4426116943
348404,120.784011841,1.41129469872,3.14013242722,2.09770011902,215290.625,1.06050121784,150432.21875,102.405258179,60.1139297485,56772.2421875,133.452133179
4316568,175.0,2.24290966988,3.12391161919,2.45903158188,261555.703125,1.12190794945,155458.859375,98.9081878662,91.3168563843,30691.8203125,24.9387722015
910207,175.0,1.69664287567,3.11438679695,2.36827325821,260925.6875,0.360282063484,180644.171875,158.367889404,66.6349868774,100478.320312,72.9674682617
31816596,158.983016968,2.29834485054,2.87872743607,1.76189184189,130391.398438,0.194463595748,210606.828125,159.999313354,29.2653961182,52529.8203125,176.934829712
4326420,175.0,4.05269098282,3.08890748024,1.77397298813,317754.3125,0.259154140949,169773.046875,130.650085449,48.6121711731,61575.5234375,136.38470459
5092983,175.0,3.55209088326,3.05705928802,0.366883426905,142694.28125,1.21616411209,218734.53125,345.121276855,132.736099243,94191.78125,56.7488136292
21178131,69.8867340088,0.797522306442,3.03681492805,2.65128278732,201603.640625,1.07342004776,185006.890625,142.381500244,38.6815872192,5293.54248047,104.705688477
2556908,175.0,3.68934559822,3.1356420517,1.16531264782,187094.828125,1.18014705181,271641.875,283.298522949,34.299156189,64744.9296875,118.77130127
2010418,175.0,2.16966891289,3.09131121635,1.82801997662,321175.5,0.497810423374,160155.5625,160.696578979,118.657424927,215000.0,131.370559692
14439552,155.341278076,2.12039136887,2.91809010506,2.06824803352,184885.515625,1.46372640133,160992.09375,107.463905334,46.5145797729,32321.0644531,58.7260513306
998288,115.904640198,1.34375965595,3.10264205933,1.78829395771,245527.359375,1.68325746059,178559.875,156.023239136,41.1822738647,66752.34375,88.666229248
1495876,175.0,2.78862738609,3.07543849945,2.13922739029,331273.1875,0.247334644198,281460.3125,274.118377686,25.3059711456,13580.7089844,78.0792388916
2760049,175.0,2.04932355881,3.10524225235,1.98313093185,262784.375,0.921269357204,247106.53125,239.936920166,88.1821365356,6513.72509766,188.562591553
11285582,143.42137146,1.38390636444,3.11704993248,3.02507781982,246473.59375,0.412952125072,170572.125,101.944252014,70.1992340088,9915.34863281,95.3915176392
758029,175.0,2.76254081726,2.99142241478,0.863676309586,241964.71875,0.784213900566,180771.875,183.903503418,24.759979248,111929.40625,126.07975769
4512317,124.643890381,1.48488748074,3.06122541428,2.21870851517,172866.84375,1.05709302425,170554.578125,164.392578125,21.8612365723,40209.828125,148.011291504
10640863,175.0,2.25882863998,3.13108420372,1.18102157116,186774.703125,0.186714857817,428554.34375,350.0,48.6260604858,7285.19873047,320.0
42553554,175.0,1.99285447598,3.07302045822,1.42325603962,176218.015625,0.835046172142,270750.1875,193.598693848,25.854970932,36163.5234375,144.417449951
807352,121.62903595,1.01131725311,3.10500764847,2.06031274796,258529.65625,0.151961565018,242970.046875,186.799865723,71.9902572632,84639.7734375,114.641029358
2582668,93.1421508789,1.25376808643,3.10560035706,2.59987902641,174825.8125,0.170247405767,158625.0,141.373153687,27.6847133636,108205.90625,74.3683853149
21838417,175.0,2.63630080223,2.93798017502,0.0769904255867,268928.21875,0.985246241093,187053.875,181.287567139,27.6372871399,113069.648438,186.555404663
12771,128.677963257,1.33816242218,3.10184884071,2.02902650833,236052.796875,0.111234031618,172363.5,116.068695068,71.5177307129,87725.796875,137.571533203
3525217,75.3456344604,0.984307050705,3.13744521141,2.4962220192,191140.0,0.16893209517,217039.671875,192.791793823,24.9251976013,80185.5,80.1759185791
3565037,95.5224456787,1.00078105927,3.1014919281,2.06119084358,248017.578125,0.861891567707,163300.796875,99.6259155273,75.4356002808,48614.5742188,139.548751831
9933590,88.6702728271,0.944985926151,3.09788680077,2.55261993408,265337.78125,1.87962925434,168319.578125,116.315124512,75.6525344849,28168.8320312,92.7057037354
398161,175.0,3.65498590469,3.01788115501,0.310566544533,102809.78125,1.18770933151,159853.96875,187.791519165,36.6827163696,930.752502441,64.6109085083
2987601,147.900024414,1.59772765636,3.12182497978,2.90901780128,229581.484375,0.123895160854,216676.671875,183.120071411,24.5436019897,139852.84375,22.8541221619
31665,114.093139648,0.665804684162,3.13397836685,2.96235966682,428068.0,0.019485771656,278033.5,150.10369873,123.562606812,82236.8125,53.6601715088
7683694,96.0528869629,0.725216925144,3.06813764572,2.72027850151,331675.21875,1.20643222332,272426.9375,201.38961792,75.2344512939,6701.40283203,145.380279541
2509162,61.8708305359,0.459829211235,3.13242888451,2.98429131508,247618.78125,0.411633789539,401381.71875,350.0,30.7887058258,11804.2949219,30.7257347107
36599997,175.0,3.21581435204,3.12725162506,0.42315980792,158131.625,0.202847406268,264548.625,350.0,180.0,77821.28125,240.969512939
9185076,37.1794013977,0.473306834698,3.08494830132,2.48739004135,173147.171875,0.838895082474,160015.046875,129.0340271,22.2105464935,82432.3515625,102.918418884
42988145,125.147277832,1.78408277035,3.11480808258,2.33739113808,173695.125,1.10913550854,164806.671875,109.870651245,31.2348632812,63633.9257812,140.076461792
824759,175.0,2.21971797943,2.97201609612,2.40056324005,191674.84375,1.18023002148,170444.890625,117.860404968,37.6095848083,55729.7265625,135.14251709
2476346,175.0,2.15572452545,3.00279569626,2.06446075439,249736.359375,0.366126716137,177764.984375,110.516578674,49.609249115,103897.117188,64.1893463135
387503,175.0,2.54780030251,3.13936972618,1.10002624989,261125.640625,0.31204238534,153282.046875,211.207427979,123.295837402,195624.65625,60.4124298096
3602021,39.5991897583,0.469740629196,3.12439894676,2.91848492622,179825.6875,0.916468083858,186934.484375,153.821563721,27.3308982849,12635.2744141,62.7578849792
45463857,144.076751709,1.94597709179,3.07092213631,1.64592647552,151590.296875,0.0533813498914,153334.0,143.507522583,42.5745925903,16069.6025391,51.1942176819
1159343,175.0,3.02990698814,3.06234550476,0.548392295837,104224.554688,0.0769373103976,260196.546875,350.0,129.769195557,69805.46875,201.597091675
785975,175.0,2.63556218147,3.13652515411,1.42955780029,149277.515625,0.163185223937,167431.921875,191.359893799,34.9488487244,91317.5625,98.4980392456
33534,129.860595703,1.30279648304,3.13920712471,2.41898131371,215895.5,0.265863150358,219143.171875,190.477172852,52.6010818481,57248.4023438,98.1548461914
1648382,84.4697799683,0.597210943699,3.12075161934,2.61183285713,323515.15625,0.213593691587,290149.4375,207.206848145,84.9808425903,27955.5292969,124.888839722
2522989,175.0,3.00446462631,3.13098120689,1.1266772747,207739.484375,0.748028993607,221187.84375,246.753295898,87.8697738647,167620.921875,60.9089012146
2142561,136.496032715,1.53470170498,3.053399086,2.34273171425,265723.4375,0.553000509739,160274.734375,110.334060669,65.8264160156,84753.7734375,43.6819877625
261049,139.915054321,1.66939198971,3.13016271591,1.84682106972,215070.21875,1.30049395561,230734.53125,218.78843689,25.0819530487,50236.140625,185.629501343
617474,129.580963135,1.23450410366,3.03161263466,1.73790073395,314122.75,1.1038595438,164912.125,125.815505981,92.1047058105,75590.6796875,120.218391418
765117,114.214622498,1.26305782795,3.12461900711,2.38754749298,212934.84375,0.34118488431,172008.296875,137.639572144,59.6172943115,61730.4414062,109.523475647
796516,124.038063049,1.90099406242,3.11437749863,1.5699877739,129865.742188,0.403429895639,151175.71875,171.398239136,29.4318828583,48790.5585938,42.9940414429
725119,133.838470459,1.4468318224,3.05077552795,1.81198585033,237120.65625,0.318491011858,171523.296875,120.155426025,79.4429397583,77717.359375,150.312347412
32021832,175.0,2.31234550476,3.12507271767,2.15447854996,169735.9375,2.75115919113,172191.234375,151.386047363,24.6768627167,89868.6015625,147.264434814
1101208,167.973648071,1.02523064613,3.12882804871,2.62916922569,353350.5,0.57870721817,383561.28125,329.677581787,84.1878051758,78290.21875,285.734436035
